datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Hydro,1921.1,0.03,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Multiple Fuels,543.4,0.01,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Nuclear,27071.4,0.36,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Oil,172.0,0.00,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Other,55.4,0.00,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Other Renewables,493.5,0.01,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Solar,1168.0,0.02,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Storage,0.0,0.00,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Wind,6467.2,0.09,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Coal,10319.4,0.14,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Gas,26529.5,0.35,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Hydro,1610.6,0.02,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Multiple Fuels,466.2,0.01,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Nuclear,27083.9,0.36,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Oil,171.9,0.00,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Other,98.8,0.00,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Other Renewables,500.4,0.01,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Solar,1732.3,0.02,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Storage,0.0,0.00,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Wind,6601.4,0.09,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Coal,10800.8,0.14,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Gas,26839.4,0.35,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Hydro,1638.4,0.02,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Multiple Fuels,668.2,0.01,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Nuclear,27103.0,0.36,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Oil,172.0,0.00,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Other,51.8,0.00,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Other Renewables,502.5,0.01,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Solar,1781.5,0.02,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Storage,0.0,0.00,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Wind,6135.1,0.08,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Coal,10635.0,0.14,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Gas,27465.8,0.36,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Hydro,1637.8,0.02,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Multiple Fuels,666.8,0.01,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Nuclear,27091.6,0.36,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Oil,172.6,0.00,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Other,58.8,0.00,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Other Renewables,498.8,0.01,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Solar,2063.8,0.03,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Storage,0.0,0.00,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Wind,5739.3,0.08,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Coal,10513.2,0.14,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Gas,26835.1,0.36,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Hydro,1650.2,0.02,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Multiple Fuels,668.7,0.01,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Nuclear,27111.5,0.36,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Oil,172.0,0.00,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Other,90.7,0.00,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Other Renewables,506.9,0.01,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Solar,2033.3,0.03,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Storage,0.0,0.00,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Wind,5292.8,0.07,True
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Coal,10510.9,0.14,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Gas,26778.1,0.36,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Hydro,1963.5,0.03,True
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Multiple Fuels,672.3,0.01,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Nuclear,27110.1,0.36,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Oil,197.1,0.00,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Other,93.1,0.00,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Other Renewables,507.4,0.01,True
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Solar,2268.6,0.03,True
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Storage,0.0,0.00,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Wind,4785.2,0.06,True
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Coal,10387.4,0.14,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Gas,26557.0,0.36,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Hydro,2049.5,0.03,True
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Multiple Fuels,572.1,0.01,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Nuclear,27082.7,0.37,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Oil,200.1,0.00,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Other,96.9,0.00,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Other Renewables,502.5,0.01,True
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Solar,2156.3,0.03,True
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Storage,0.0,0.00,False
10/31/2021 2:00:00 PM,10/31/2021 10:00:00 AM,Wind,4234.3,0.06,True
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Coal,10276.9,0.14,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Gas,26547.9,0.36,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Hydro,2091.2,0.03,True
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Multiple Fuels,341.3,0.00,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Nuclear,26994.8,0.37,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Oil,201.2,0.00,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Other,77.7,0.00,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Other Renewables,507.6,0.01,True
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Solar,1652.7,0.02,True
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Storage,0.0,0.00,False
10/31/2021 1:00:00 PM,10/31/2021 9:00:00 AM,Wind,4122.2,0.06,True
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Coal,10251.1,0.14,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Gas,26270.3,0.37,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Hydro,2062.9,0.03,True
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Multiple Fuels,276.2,0.00,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Nuclear,27002.4,0.38,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Oil,203.2,0.00,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Other,34.2,0.00,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Other Renewables,514.4,0.01,True
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Solar,453.5,0.01,True
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Storage,0.0,0.00,False
10/31/2021 12:00:00 PM,10/31/2021 8:00:00 AM,Wind,4242.6,0.06,True
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Coal,10255.3,0.15,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Gas,25998.5,0.37,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Hydro,1662.6,0.02,True
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Multiple Fuels,301.2,0.00,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Nuclear,26998.6,0.39,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Oil,212.3,0.00,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Other,23.9,0.00,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Other Renewables,522.6,0.01,True
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Solar,3.5,0.00,True
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Storage,0.0,0.00,False
10/31/2021 11:00:00 AM,10/31/2021 7:00:00 AM,Wind,3937.9,0.06,True
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Coal,9472.4,0.14,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Gas,25605.7,0.38,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Hydro,1398.7,0.02,True
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Multiple Fuels,3.2,0.00,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Nuclear,26980.7,0.40,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Oil,212.2,0.00,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Other,23.9,0.00,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Other Renewables,519.2,0.01,True
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Solar,3.5,0.00,True
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Storage,0.0,0.00,False
10/31/2021 10:00:00 AM,10/31/2021 6:00:00 AM,Wind,3461.0,0.05,True
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Coal,9204.5,0.14,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Gas,24847.8,0.37,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Hydro,1390.7,0.02,True
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Multiple Fuels,3.2,0.00,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Nuclear,26949.1,0.41,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Oil,208.5,0.00,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Other,23.7,0.00,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Other Renewables,521.4,0.01,True
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Solar,3.5,0.00,True
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Storage,0.0,0.00,False
10/31/2021 9:00:00 AM,10/31/2021 5:00:00 AM,Wind,3218.1,0.05,True
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Coal,9274.3,0.14,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Gas,24959.9,0.38,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Hydro,1386.4,0.02,True
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Multiple Fuels,3.2,0.00,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Nuclear,26912.6,0.41,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Oil,210.3,0.00,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Other,23.7,0.00,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Other Renewables,517.0,0.01,True
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Solar,3.5,0.00,True
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Storage,0.0,0.00,False
10/31/2021 8:00:00 AM,10/31/2021 4:00:00 AM,Wind,2638.5,0.04,True
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Coal,9309.6,0.14,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Gas,25146.4,0.38,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Hydro,1371.1,0.02,True
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Multiple Fuels,3.2,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Nuclear,26829.7,0.41,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Oil,212.0,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Other,23.9,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Other Renewables,517.4,0.01,True
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Solar,3.5,0.00,True
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Storage,0.0,0.00,False
10/31/2021 7:00:00 AM,10/31/2021 3:00:00 AM,Wind,2044.9,0.03,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Coal,9492.9,0.14,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Gas,26336.1,0.40,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Hydro,1368.9,0.02,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Multiple Fuels,3.2,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Nuclear,26738.0,0.40,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Oil,213.2,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Other,23.9,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Other Renewables,510.1,0.01,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Solar,3.5,0.00,True
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Storage,0.0,0.00,False
10/31/2021 6:00:00 AM,10/31/2021 2:00:00 AM,Wind,1485.3,0.02,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Coal,9570.5,0.14,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Gas,27272.7,0.40,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Hydro,1365.6,0.02,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Multiple Fuels,339.2,0.01,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Nuclear,26724.3,0.40,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Oil,210.1,0.00,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Other,23.8,0.00,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Other Renewables,520.3,0.01,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Solar,3.5,0.00,True
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Storage,0.0,0.00,False
10/31/2021 5:00:00 AM,10/31/2021 1:00:00 AM,Wind,1292.4,0.02,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Coal,10481.5,0.15,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Gas,28655.1,0.41,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Hydro,1402.5,0.02,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Multiple Fuels,339.2,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Nuclear,26580.3,0.38,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Oil,208.3,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Other,23.8,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Other Renewables,512.4,0.01,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Solar,4.6,0.00,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Storage,0.0,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Wind,1136.5,0.02,True
